episode,phase,starting_stones,steps,avg_return,ema_return,win_rate,draw_rate,policy_loss,value_loss,entropy,kl_div,clip_frac,grad_norm,lr,cycle_step,last_reset_event,minimax_depth_beaten,clone_gen,active_mm_max_depth,shaping_mult,wr_vs_mm_d1,wr_vs_mm_d2,wr_vs_mm_d3,wr_vs_mm_d4,wr_vs_mm_d5,wr_vs_mm_d6,wr_vs_mm_d7,wr_vs_random,wr_vs_self,slope_angle_d1,slope_angle_d2,slope_angle_d3,slope_angle_d4,slope_angle_d5,slope_angle_d6,slope_angle_d7,samples_in_window_d1,samples_in_window_d2,samples_in_window_d3,samples_in_window_d4,samples_in_window_d5,samples_in_window_d6,samples_in_window_d7,eps_per_sec
38406923,9,9,1120536114,0.9909014228843955,2.1660924985857766,0.70875,0.1645,-0.005150641328000823,0.15528449318767373,0.48832296448595386,0.004082165132702809,0.09206008161205093,0.39468806982040405,1.6919905108277937e-05,473,clone,1,10,7,0.0,1.0,0.994,0.92,0.908,0.878,0.862,0.854,1.0,0.58,0.6547804022676531,0.7547097744280556,1.6434641211605416,-1.454052811779288,3.1330635191736635,-2.5589446725713314,1.567703677130249,20,20,20,20,20,20,20,270.87911127462763
38431502,9,9,1121592527,2.0683675718221175,2.161206252247594,0.86475,0.0695,-0.009296129034776399,0.12124387060220425,0.41264997460903263,0.005279680061289388,0.0965809116506169,0.28096485137939453,1.691517685839211e-05,476,clone,1,10,7,0.0,1.0,0.996,0.92,0.908,0.882,0.862,0.832,1.0,0.796,0.6720099055308872,0.6651181186361653,1.2749437195299058,-0.9683357059982054,2.627730804727438,-2.2562006471444525,1.2852776474150573,20,20,20,20,20,20,20,269.2224394223251
38456082,9,9,1122411684,2.5857772530499803,2.1824348022877134,0.96075,0.0175,-0.012355299417928714,0.07988651896206041,0.31451539415866137,0.004425811872351915,0.0868474201609691,0.351030170917511,1.691041965811692e-05,479,clone,1,10,7,0.0,1.0,0.996,0.916,0.908,0.884,0.856,0.882,1.0,0.958,0.6685640145019263,0.620321043577577,0.8132869658194392,-0.5927532323041353,2.1564042801057406,-2.008406437244359,1.4471645036974674,20,20,20,20,20,20,20,268.54089197409087
38480658,9,9,1123127918,2.71531825894795,2.209078975120725,0.984,0.006,-0.013580660779971158,0.07003652818244079,0.24733269540057784,0.003866297562189143,0.08060888106795563,0.29941338300704956,1.690563352518194e-05,482,clone,1,10,7,0.0,1.0,0.996,0.914,0.912,0.882,0.852,0.872,1.0,0.99,0.6444426432657849,0.5548470462617829,0.27226060228552806,-0.28259944788550007,1.660681611755859,-2.084129737959886,0.8787535738029737,20,20,20,20,20,20,20,267.88684732161175
38505241,9,9,1123783002,2.753243826797001,2.2362872177045383,0.9835,0.005,-0.014389615152376118,0.06872563455023883,0.20335602079644616,0.004028216761789848,0.07922614457798594,1.2991900444030762,1.690081847742455e-05,485,clone,1,10,7,0.0,1.0,0.996,0.914,0.914,0.882,0.868,0.866,1.0,0.992,0.6720099055309656,0.46869486933783233,-0.3480783481862451,0.15163960375253951,1.3713903968887413,-1.553928454039486,0.7374808829660401,20,20,20,20,20,20,20,267.6280347516824
38529817,9,9,1124385133,2.7599470089495997,2.2624702072667913,0.976,0.003,-0.01746133040675583,0.07451420732670361,0.15635659731924534,0.0029384353385669077,0.05272154090926051,0.2620747983455658,1.68959745327899e-05,488,clone,1,10,7,0.0,1.0,0.996,0.916,0.914,0.882,0.838,0.84,1.0,0.992,0.6857934207816262,0.3618632697081202,-0.844297739537512,0.5720771930348897,1.0992548001442148,-2.1219886736071705,-0.40321777653259633,20,20,20,20,20,20,20,267.36461396114026
38554397,9,9,1124959442,2.773530893349075,2.2880232415709054,0.98325,0.0005,-0.016929544500372786,0.07158329606884056,0.13756514713168144,0.0023593519888688913,0.047526548668328256,0.40311044454574585,1.6891101709330853e-05,491,clone,1,10,7,0.0,1.0,0.998,0.916,0.91,0.884,0.854,0.836,1.0,1.0,0.6857934207816262,0.29983081598950595,-1.0648034641287154,0.9200997337002617,1.1337053412123568,-2.194259648287946,-0.5100482027517921,20,20,20,20,20,20,20,266.979169548454
38578977,9,9,1125605228,1.501688720856963,2.248706515535208,0.72475,0.0205,-0.01233218585264109,0.2507968719663291,0.31056678843224184,0.00989223439406989,0.10388735536186175,0.3638998568058014,1.6886200025207874e-05,494,clone,1,11,7,0.0,1.0,0.998,0.916,0.91,0.884,0.854,0.838,0.998,0.672,0.6720099055309656,0.2825994478854218,-1.27149905843247,1.274943719529984,0.9958985067983743,-1.9292336671078023,-0.7822757155726823,20,20,20,20,20,20,20,265.89408114649865
38603563,9,9,1126271099,2.691777777777778,2.270860078647337,0.9735,0.003,-0.016662048062500663,0.08264634385704994,0.16703888239004674,0.004266822771825947,0.05779245056402989,0.21812263131141663,1.6881269498689007e-05,497,clone,1,11,7,0.0,1.0,0.998,0.916,0.908,0.886,0.888,0.822,1.0,0.99,0.6444426432658633,0.3170621298554255,-1.392056549391575,1.498825780662879,1.0269061060474756,-0.5479549592774654,-2.7171414161661502,20,20,20,20,20,20,20,265.35005688596584
38628143,9,9,1126882033,2.755832741617357,2.295108711795838,0.98625,0.0025,-0.01663326589235415,0.06494678090016047,0.13517775813738506,0.002745483216519157,0.0492574114104112,0.2343302071094513,1.6876310148149773e-05,500,clone,1,11,7,0.0,0.998,0.998,0.914,0.906,0.886,0.86,0.828,1.0,1.0,0.5376167991301145,0.33773963051209677,-1.5573722767203715,1.4471645036975456,0.9511087270694943,-0.4204486995214663,-3.414742988051564,20,20,20,20,20,20,20,265.0268627646475
38652720,9,9,1127479022,2.753941081230502,2.3180503302675715,0.97875,0.0035,-0.016443452785412472,0.06702955489357312,0.1356897399822871,0.00265249406065171,0.04736445327599843,0.3463830053806305,1.6871321992073136e-05,503,clone,1,11,7,0.0,0.998,0.998,0.914,0.908,0.884,0.866,0.806,0.998,0.992,0.4238948750924474,0.3446321114465849,-1.6228027408107477,1.454052811779366,0.7684927894743725,-0.14819326467073526,-4.005030329272254,20,20,20,20,20,20,20,264.5294821015755
38677297,9,9,1128073311,2.7577268442139995,2.340034155964893,0.9825,0.003,-0.015054746388147274,0.06336505214373271,0.13148797889550526,0.0023822500354920826,0.04667349090178807,0.5953150391578674,1.68663050490494e-05,506,clone,1,11,7,0.0,0.998,0.998,0.916,0.904,0.88,0.846,0.794,1.0,0.998,0.3032770832014767,0.4101101546550271,-1.5160456687906145,1.171599988526894,0.49281770927091934,-0.4652487355831759,-5.599673998355777,20,20,20,20,20,20,20,264.0851842581577
38701874,9,9,1128661230,2.772939000393546,2.3616793981863258,0.9855,0.001,-0.013132012371594707,0.06354295529632105,0.13245057728555468,0.0019599136196322637,0.041603706104473934,0.19743427634239197,1.686125933777616e-05,509,clone,1,11,7,0.0,0.998,0.998,0.918,0.906,0.882,0.858,0.85,1.0,0.998,0.17576394520483737,0.46869486933759735,-1.309389819410544,0.9407724569628944,0.41355633927790414,-0.4652487355831759,-4.450620162234892,20,20,20,20,20,20,20,263.3622304009696
38726452,9,9,1129250183,2.7709415750699287,2.382142507030506,0.9825,0.002,-0.011887527934353178,0.06490813014614913,0.1284901686012745,0.0016953792296084834,0.038430943722940154,0.1697293370962143,1.6856184877058225e-05,512,clone,1,11,7,0.0,0.998,0.998,0.916,0.906,0.89,0.844,0.846,1.0,1.0,0.04135634494738592,0.5203864547561042,-1.2129384335061568,0.8339608690334699,0.5169403744866579,-0.9097632818893181,-5.217111936298572,20,20,20,20,20,20,20,262.9280338110538
38751032,9,9,1129833563,2.781686343269043,2.4021196988424327,0.987,0.001,-0.012213832417425389,0.06138306261143751,0.12236571891440286,0.0016103467433923571,0.035302507432384625,0.1767776906490326,1.6851081685807554e-05,515,clone,1,11,7,0.0,0.998,0.998,0.918,0.906,0.888,0.896,0.846,1.0,1.0,-0.09994441627698494,0.565185146567955,-1.0958097019047979,0.5755232100727609,0.5858612361024819,0.48247937019477927,-4.340984463366928,20,20,20,20,20,20,20,262.4293091943305
38775611,9,9,1130622519,0.8414261493573061,2.3240850213681763,0.63625,0.1095,-0.007946471242272915,0.19340654388070105,0.40000272045532864,0.009688779180093358,0.12274547641475995,0.3181281089782715,1.6845949783043177e-05,518,clone,1,12,7,0.0,0.998,0.998,0.918,0.908,0.888,0.88,0.87,1.0,0.526,-0.2481365614314651,0.6030911943803758,-0.8925357309275816,0.21711980939691958,0.6995768566511079,1.1681550624514279,-2.741211259446488,20,20,20,20,20,20,20,261.0613870636366
38800189,9,9,1131570017,1.9682276038590272,2.3062921504927187,0.85925,0.0555,-0.016733110316604245,0.1103390034353524,0.36972448517356005,0.004945089442148935,0.09841060030617212,0.38055121898651123,1.6840789187891135e-05,521,clone,1,12,7,0.0,0.998,0.998,0.918,0.906,0.892,0.856,0.86,1.0,0.804,-0.3308471398028477,0.5617391171883471,-0.6685640145019263,-0.10339076810207887,0.9958985067982961,0.9338815761611718,-1.9843111750915359,20,20,20,20,20,20,20,259.85847597505875
38832960,9,9,1132664223,2.5917294594700997,2.3205640159415877,0.955,0.015,-0.014539126493521811,0.07534621617135902,0.26083679279933375,0.005076228934437192,0.0845155941012005,1.1357989311218262,1.6833863795009604e-05,525,clone,1,12,7,0.0,0.998,0.998,0.92,0.906,0.894,0.856,0.834,1.0,0.966,-0.34118587221405405,0.5066021113363819,-0.28604572569587067,-0.37220193344437846,1.2577203223588507,0.7857214330120454,-2.249318571846974,20,20,20,20,20,20,20,258.7191608459206
38857541,9,9,1133375073,2.702747742418865,2.3396732022654514,0.972,0.009,-0.015059686847962439,0.06650898057496411,0.19831623959130254,0.004328122737833524,0.0677894704129504,0.8214516043663025,1.6828636325932578e-05,528,clone,1,12,7,0.0,0.998,0.998,0.92,0.904,0.9,0.84,0.846,1.0,0.974,-0.34463211144705513,0.4376795464566541,0.044802705675515066,-0.5755232100725258,1.6744553883790603,0.13440789786946794,-1.1337053412122786,20,20,20,20,20,20,20,258.2538357361412
38882118,9,9,1134030571,2.7552293289277,2.3604510085985635,0.9865,0.003,-0.012863241567241925,0.06256905464846411,0.1531918516129623,0.0027098774645523526,0.04811951619239501,0.27274858951568604,1.682338022899323e-05,531,clone,1,12,7,0.0,0.998,0.998,0.924,0.904,0.898,0.838,0.874,1.0,0.992,-0.3411858722142108,0.35497081408385267,0.4480180168158356,-0.7719385294001628,1.8913658050656081,-0.5066021113364603,-0.23435135517913583,20,20,20,20,20,20,20,257.8922967996512
38906695,9,9,1134667613,2.7742754307292894,2.3811422297051,0.98175,0.0025,-0.013876870759607604,0.05914805156107132,0.13341821586856475,0.002303980197048543,0.041502528943312474,0.17449671030044556,1.6818095523780462e-05,534,clone,1,12,7,0.0,0.998,0.998,0.924,0.9,0.896,0.876,0.862,1.0,0.994,-0.3308471398027693,0.2584754473546968,0.7719385294000844,-1.0200155797856558,1.9085786765323325,0.1792102748103823,0.6616722179586002,20,20,20,20,20,20,20,257.49197825242794
38931278,9,9,1135299130,2.769127877136879,2.400541512076689,0.98525,0.0015,-0.014684270010687984,0.05742579693786609,0.12689713044808462,0.002482236762984823,0.04005089067877867,0.20924650132656097,1.6812782229989784e-05,537,clone,1,12,7,0.0,0.998,0.998,0.926,0.9,0.888,0.85,0.844,1.0,0.996,-0.3136158715711786,0.2205661217951077,1.1474853294807696,-1.2404966978443044,1.7467645026703325,-0.03446362261828636,0.14474692451643967,20,20,20,20,20,20,20,257.0076240648718
38955859,9,9,1135929418,2.7675737228570307,2.4188931226157058,0.9825,0.001,-0.015001650296676999,0.05759173712860315,0.12528179643245843,0.002474089365046567,0.0417236146540978,0.20623496174812317,1.6807440367423262e-05,540,clone,1,13,7,0.0,0.998,0.998,0.924,0.902,0.886,0.88,0.862,1.0,0.996,-0.2894920014364615,0.1757639452049941,1.2921668862500886,-1.3679460032939792,1.571147454640066,0.5582930837447267,1.9843111750915359,20,20,20,20,20,20,20,256.5237810501184
38980438,9,9,1136528800,0.7484909829919894,2.3353730156345196,0.55225,0.0145,-0.013667711365717249,0.27517959017020005,0.3077341146194018,0.010362738212092947,0.09808165608690335,0.39461636543273926,1.6802069955989426e-05,543,clone,1,13,7,0.0,0.998,0.998,0.922,0.9,0.884,0.86,0.866,1.0,0.514,-0.2584754473549319,0.12406886246899783,1.27149905843247,-1.3955008730657064,1.2508308996602107,0.26881431644570003,3.658503258404337,20,20,20,20,20,20,20,255.8277907267236
39005017,9,9,1137370140,1.9144821718310976,2.3143284734443483,0.84275,0.0425,-0.013710888811121029,0.13614155295349303,0.3518219947814941,0.010155312029556149,0.09458741119929723,0.2702684700489044,1.6796671015703203e-05,546,clone,1,13,7,0.0,0.998,0.998,0.922,0.896,0.886,0.872,0.868,1.0,0.804,-0.22056612179549953,0.06548086236321296,1.2232728490952267,-1.4402761537728868,0.9890078493175835,0.9235452043604935,5.1966040635561,20,20,20,20,20,20,20,254.71744914648968
39029594,9,9,1138128570,2.683793375083697,2.3328017185263157,0.97475,0.0045,-0.014521821019136244,0.06538038162721528,0.17164791540967095,0.0038063757250913315,0.05718887833257516,0.28698229789733887,1.6791243566685862e-05,549,clone,1,13,7,0.0,0.996,0.998,0.924,0.898,0.886,0.862,0.84,1.0,0.978,-0.2412439617965844,-2.3508364466660864e-13,1.2852776474151357,-1.3576127632736537,0.7133602115452259,0.15163960375253951,4.881985880870525,20,20,20,20,20,20,20,254.34477710070223
39054175,9,9,1138838757,2.7260530679933663,2.3524642859996683,0.976,0.002,-0.014933567118145868,0.05683023148569567,0.14854993696870475,0.0027011333491075143,0.04971678533602035,0.17196443676948547,1.67857876291649e-05,552,clone,1,13,7,0.0,0.996,0.998,0.926,0.904,0.886,0.862,0.848,1.0,0.984,-0.24813656143115165,-2.3508364466660864e-13,1.3851678718782385,-1.1681550624513497,0.4962638151980671,-0.12406886246915455,4.6834866412897265,20,20,20,20,20,20,20,253.93935139423195
39078751,9,9,1139538389,2.7493626347589144,2.3723092034376303,0.97825,0.0015,-0.013350288427820236,0.05377477724319217,0.1523578742454792,0.00436298171293804,0.06261246351675055,0.2317173033952713,1.6780303223473998e-05,555,clone,1,13,7,0.0,0.996,0.998,0.926,0.906,0.89,0.842,0.872,1.0,0.99,-0.24124396179650603,-2.3508364466660864e-13,1.4506086629812909,-0.89253573092766,0.4032177765327531,-1.0820292299497103,5.295712986476092,20,20,20,20,20,20,20,253.57275108680946
39103327,9,9,1140213261,2.761039160179287,2.391745701274713,0.98425,0.0015,-0.01707716797834929,0.05628881437910928,0.1411577448432828,0.004929093721633156,0.0641059884686529,0.2183731645345688,1.6774790370052933e-05,558,clone,1,13,7,0.0,0.996,0.998,0.924,0.906,0.894,0.884,0.818,1.0,0.992,-0.22056612179518606,-2.3508364466660864e-13,1.416166602392362,-0.6754557916983648,0.492817709270841,0.6065371730460993,3.459384668180878,20,20,20,20,20,20,20,253.28981692927846
39127906,9,9,1140868023,2.7423992953611274,2.4092783809790337,0.9775,0.002,-0.0148269958883225,0.060367965357907026,0.14541609419716728,0.002957951648298789,0.051843349902350226,0.19342990219593048,1.67692490894475e-05,561,clone,1,13,7,0.0,0.996,0.998,0.922,0.902,0.892,0.842,0.854,1.0,0.998,-0.25847544735461847,-2.3508364466660864e-13,1.2163832475062382,-0.6547804022676531,0.4893715997779587,-0.07926629101118299,3.023097933435756,20,20,20,20,20,20,20,252.97645311968552
39152490,9,9,1141516474,2.755877826447259,2.426608353252445,0.98125,0.0015,-0.015213139835216197,0.056398003879520625,0.12645245242266007,0.0021505884112600513,0.04147283880063045,0.31451597809791565,1.6763679402309445e-05,564,clone,1,14,7,0.0,0.994,0.998,0.92,0.9,0.89,0.846,0.846,1.0,0.996,-0.3549708140840094,-2.3508364466660864e-13,0.9235452043604935,-0.6134291171878937,0.32740089084448215,-0.3549708140840878,1.4402761537728868,20,20,20,20,20,20,20,252.71284449066732
39177071,9,9,1142746052,0.9218605566709972,2.351370963423373,0.67425,0.1475,-0.01556045971460811,0.19082162602275027,0.4489797624497632,0.003930011587263103,0.09516242219536912,0.23626738786697388,1.6758081329396378e-05,567,clone,1,14,7,0.0,0.994,0.996,0.918,0.902,0.892,0.844,0.858,1.0,0.556,-0.43767954645673235,-0.06548086236352642,0.6168750826140433,-0.6237670000531037,0.06548086236344805,-1.350723887478454,-0.3239546395172069,20,20,20,20,20,20,20,250.82595154788535
39201647,9,9,1143816738,1.9297088637435171,2.33028785843938,0.8535,0.072,-0.019652331705826025,0.1637740513930718,0.3703463363150756,0.00542274302279111,0.10317327746500572,0.3539227545261383,1.67524548915717e-05,570,clone,1,14,7,0.0,0.994,0.998,0.918,0.898,0.888,0.874,0.87,1.0,0.838,-0.5066021113363819,-0.058588145096981493,0.37564814933676005,-0.6857934207813909,-0.29638454660793934,-0.9235452043604935,0.11028346948289224,20,20,20,20,20,20,20,249.71476783520512
39226227,9,9,1144587844,2.594083481000197,2.3434776395674204,0.963,0.013,-0.018917870491263568,0.10829266444558189,0.24924884878453754,0.004595574174475457,0.07130034445297151,0.20974895358085632,1.674680010980453e-05,573,clone,1,14,7,0.0,0.994,0.998,0.916,0.898,0.888,0.862,0.846,1.0,0.958,-0.5617391171884254,-0.05169542613455419,-0.003446362673240749,-0.7202518581280036,-0.38943298547713406,-1.4506086629812127,-0.4549103142220723,20,20,20,20,20,20,20,249.36957303553652
39250810,10,-1,1145165217,1.063659989604574,2.2794867570692783,0.65775,0.0895,-0.003673473425357994,0.47235618812450464,0.5442383488019308,0.0033003420002110625,0.07268975513136905,0.3211662471294403,1.2106071752213526e-05,3,phase,2,0,4,0.0,0.9,0.874,0.752,0.0,0.0,0.0,0.0,0.959866220735786,0.368,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,0,0,0,250.05775795350243
39275388,10,-1,1145757211,0.7832929292929293,2.204677065680461,0.60375,0.0845,-0.0028699056225984045,0.4683265665339099,0.5681841986046897,0.0031349459475475466,0.0742503587777416,0.6815560460090637,1.21060407088927e-05,6,phase,3,0,7,0.0,0.9,0.884,0.764,0.76,0.718,0.666,0.0,0.968,0.41,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,1,1,1,250.62597328766077
39308158,10,-1,1146639781,0.8070475614671504,2.1347955904697953,0.6135,0.078,-0.004557814058249018,0.3860963898755255,0.5786473963941846,0.0027735093573363926,0.07255558270428862,0.6871958374977112,1.2105967124955888e-05,10,phase,2,0,7,0.0,0.898,0.872,0.776,0.752,0.71,0.732,0.72,0.968,0.49,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,2,2,2,248.0697620235075
39332737,10,-1,1147305761,0.8135614289162443,2.0687338823921175,0.624,0.102,-0.0036721502360312934,0.3895833396617277,0.5874107686089881,0.0029422287666813736,0.07109268184429333,0.34525224566459656,1.210588779263812e-05,13,phase,2,0,7,0.0,0.892,0.87,0.778,0.776,0.744,0.716,0.666,0.968,0.438,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,3,3,3,246.34050196134788
39357315,10,-1,1147968876,0.8530887626415247,2.007951626404588,0.62625,0.0765,-0.0035021093380809935,0.38748491178324196,0.5924639113155412,0.0029317169869893496,0.07067043490615892,0.35997217893600464,1.2105787765471587e-05,16,phase,3,0,7,0.0,0.894,0.864,0.762,0.738,0.72,0.702,0.676,0.954,0.472,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,4,4,4,244.75390205991272
39381892,10,-1,1148634153,0.8395658297118944,1.949532336569953,0.6175,0.098,-0.0030563704120660467,0.3732342677456992,0.6175528083528791,0.0029803045541657845,0.07040502538993246,0.5129505395889282,1.2105667043829078e-05,19,phase,2,0,7,0.0,0.894,0.864,0.786,0.736,0.724,0.712,0.69,0.946,0.464,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,5,5,5,243.3881032998762
39406469,10,-1,1149289126,0.8249802642178186,1.8933047329523462,0.633,0.062,-0.003482746313912449,0.37091539377047694,0.624493764506446,0.0027555957757063026,0.06982108417116566,0.28407588601112366,1.2105525628160507e-05,22,phase,2,0,7,0.0,0.894,0.88,0.794,0.746,0.718,0.684,0.72,0.96,0.474,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,6,6,6,242.2070366356535
39431045,10,-1,1149948055,0.7346070525935733,1.8353698489344075,0.59325,0.0675,-0.003755744480539435,0.3791043957074483,0.6272225740515156,0.002788353968270836,0.07008234567848252,0.4911123514175415,1.2105363518992924e-05,25,phase,2,0,7,0.0,0.898,0.888,0.772,0.748,0.732,0.672,0.708,0.962,0.458,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,7,7,7,240.89311315542264
39455621,10,-1,1150622499,0.7478495143674687,1.7809938322060606,0.579,0.093,-0.0042828895168861856,0.3718034194575416,0.6039482693613312,0.002727946197545087,0.07119510332007467,0.3684864342212677,1.2105180716930483e-05,28,phase,3,0,7,0.0,0.9,0.88,0.74,0.738,0.702,0.69,0.71,0.96,0.478,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,8,8,8,239.55221387746667
39480197,10,-1,1151293229,0.7805879271437782,1.7309735369529462,0.6025,0.09,-0.0038049567669032162,0.3668677902516024,0.640509792316107,0.0027854382477263792,0.07197235901782542,0.3373039662837982,1.2104977222654471e-05,31,phase,3,0,7,0.0,0.896,0.88,0.762,0.73,0.724,0.696,0.646,0.962,0.46,-0.4166892317936687,1.888340477128149,-0.36113225218032197,56.80141282121517,nan,nan,nan,10,10,10,10,9,9,9,238.26284905597325
